REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Apr-22,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,3.24,,,,2
May-22,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,9.00,,,,2
Jun-22,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,7.70,,,,2
Jul-22,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,6.86,,,,2
Aug-22,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,5.16,,,,2
Sep-22,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,7.00,,,,2
Oct-22,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,9.48,,,,2
Nov-22,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,9.54,,,,2
Dec-22,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,8.30,,,,2
Jan-23,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,3.86,,,,2
Mar-23,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,2.50,,,,2
May-23,"Montreal, Quebec",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927874,3.7.1,4.40,,,,2
Jan-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,159.94,,,,2
Feb-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,93.08,,,,2
Mar-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,179.84,,,,2
Apr-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,197.98,,,,2
May-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,217.04,,,,2
Jun-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,256.28,,,,2
Jul-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,192.44,,,,2
Aug-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,201.72,,,,2
Sep-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,243.24,,,,2
Oct-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,210.66,,,,2
Nov-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,201.90,,,,2
Dec-22,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,211.30,,,,2
Jan-23,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,187.50,E,,,2
Mar-23,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,165.90,,,,2
May-23,"Montreal, Quebec",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927879,3.8.1,196.28,,,,2
Jan-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,56.16,,,,2
Feb-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,40.24,,,,2
Mar-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,42.18,,,,2
Apr-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,45.54,,,,2
May-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,59.20,,,,2
Jun-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,57.90,,,,2
Jul-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,48.50,,,,2
Aug-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,54.46,,,,2
Sep-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,55.96,,,,2
Oct-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,65.40,,,,2
Nov-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,57.78,,,,2
Dec-22,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,61.10,,,,2
Jan-23,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,56.92,,,,2
Mar-23,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,51.22,,,,2
May-23,"Montreal, Quebec",,Morphine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927884,3.9.1,60.26,,,,2
Jan-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.76,,,,2
Feb-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,2.94,,,,2
Mar-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,3.06,,,,2
Apr-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,2.34,,,,2
May-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.44,E,,,2
Jun-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.98,,,,2
Jul-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.40,,,,2
Aug-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.60,,,,2
Sep-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.76,,,,2
Oct-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.46,,,,2
Nov-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.44,,,,2
Dec-22,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.32,,,,2
Jan-23,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.40,E,,,2
Mar-23,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.36,E,,,2
May-23,"Montreal, Quebec",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927889,3.10.1,1.82,,,,2
Jan-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,39.06,,,,2
Feb-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,50.62,E,,,2
Mar-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,100.48,,,,2
Apr-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,59.18,,,,2
May-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,114.78,,,,2
Jun-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,259.20,,,,2
Jul-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,178.90,,,,2
Aug-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,105.62,,,,2
Sep-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,136.70,,,,2
Oct-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,199.54,,,,2
Nov-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,90.12,,,,2
Dec-22,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,132.44,,,,2
Jan-23,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,55.58,,,,2
Mar-23,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,48.84,,,,2
May-23,"Toronto, Ontario",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927894,4.1.1,48.26,,,,2
Jan-22,"Toronto, Ontario",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927899,4.2.1,298.98,,,,2
Feb-22,"Toronto, Ontario",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927899,4.2.1,265.00,,,,2
Mar-22,"Toronto, Ontario",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927899,4.2.1,316.84,,,,2
